fold,epoch,class,accuracy,precision,recall,f1-score,overall_accuracy
1,5,2,0.5864197530864198,0.7142857142857143,0.5864197530864198,0.6440677966101694,0.726962457337884
1,5,3,0.5,0.3125,0.5,0.38461538461538464,0.726962457337884
1,5,4,0.2765957446808511,0.38235294117647056,0.2765957446808511,0.32098765432098764,0.726962457337884
1,6,0,0.9965156794425087,0.8562874251497006,0.9965156794425087,0.9210950080515298,0.742320819112628
1,6,1,0.26666666666666666,0.5517241379310345,0.26666666666666666,0.3595505617977528,0.742320819112628
1,6,2,0.654320987654321,0.6928104575163399,0.654320987654321,0.6730158730158731,0.742320819112628
1,6,3,0.5666666666666667,0.3333333333333333,0.5666666666666667,0.41975308641975306,0.742320819112628
1,6,4,0.2127659574468085,0.5263157894736842,0.2127659574468085,0.30303030303030304,0.742320819112628
1,7,0,0.9965156794425087,0.89375,0.9965156794425087,0.942339373970346,0.7542662116040956
1,7,1,0.35,0.6176470588235294,0.35,0.44680851063829785,0.7542662116040956
1,7,2,0.6234567901234568,0.7372262773722628,0.6234567901234568,0.6755852842809364,0.7542662116040956
1,7,3,0.6333333333333333,0.3064516129032258,0.6333333333333333,0.41304347826086957,0.7542662116040956
1,7,4,0.3191489361702128,0.45454545454545453,0.3191489361702128,0.375,0.7542662116040956
1,8,0,0.9965156794425087,0.9137380191693291,0.9965156794425087,0.9533333333333334,0.7627986348122867
1,8,1,0.36666666666666664,0.7096774193548387,0.36666666666666664,0.4835164835164835,0.7627986348122867
1,8,2,0.6172839506172839,0.7575757575757576,0.6172839506172839,0.6802721088435374,0.7627986348122867
1,8,3,0.7,0.3,0.7,0.42,0.7627986348122867
1,8,4,0.3829787234042553,0.45,0.3829787234042553,0.41379310344827586,0.7627986348122867
1,9,0,0.9965156794425087,0.9255663430420712,0.9965156794425087,0.959731543624161,0.7747440273037542
1,9,1,0.38333333333333336,0.7666666666666667,0.38333333333333336,0.5111111111111111,0.7747440273037542
1,9,2,0.6604938271604939,0.7328767123287672,0.6604938271604939,0.6948051948051948,0.7747440273037542
1,9,3,0.5,0.29411764705882354,0.5,0.37037037037037035,0.7747440273037542
1,9,4,0.48936170212765956,0.46,0.48936170212765956,0.4742268041237113,0.7747440273037542
1,10,0,1.0,0.9140127388535032,1.0,0.9550748752079867,0.7781569965870307
1,10,1,0.4166666666666667,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.7781569965870307
1,10,2,0.691358024691358,0.7466666666666667,0.691358024691358,0.717948717948718,0.7781569965870307
1,10,3,0.5333333333333333,0.2807017543859649,0.5333333333333333,0.367816091954023,0.7781569965870307
1,10,4,0.3404255319148936,0.5333333333333333,0.3404255319148936,0.4155844155844156,0.7781569965870307
1,11,0,1.0,0.9258064516129032,1.0,0.9614740368509213,0.7832764505119454
1,11,1,0.38333333333333336,0.7419354838709677,0.38333333333333336,0.5054945054945055,0.7832764505119454
1,11,2,0.691358024691358,0.7368421052631579,0.691358024691358,0.7133757961783439,0.7832764505119454
1,11,3,0.5333333333333333,0.3076923076923077,0.5333333333333333,0.3902439024390244,0.7832764505119454
1,11,4,0.44680851063829785,0.5121951219512195,0.44680851063829785,0.4772727272727273,0.7832764505119454
1,12,0,1.0,0.9318181818181818,1.0,0.9647058823529412,0.78839590443686
1,12,1,0.43333333333333335,0.7222222222222222,0.43333333333333335,0.5416666666666666,0.78839590443686
1,12,2,0.6851851851851852,0.74,0.6851851851851852,0.7115384615384616,0.78839590443686
1,12,3,0.6,0.32142857142857145,0.6,0.4186046511627907,0.78839590443686
1,12,4,0.425531914893617,0.5555555555555556,0.425531914893617,0.4819277108433735,0.78839590443686
1,13,0,0.9965156794425087,0.9662162162162162,0.9965156794425087,0.9811320754716981,0.8054607508532423
1,13,1,0.43333333333333335,0.7222222222222222,0.43333333333333335,0.5416666666666666,0.8054607508532423
1,13,2,0.7592592592592593,0.7192982456140351,0.7592592592592593,0.7387387387387387,0.8054607508532423
1,13,3,0.5,0.32608695652173914,0.5,0.39473684210526316,0.8054607508532423
1,13,4,0.46808510638297873,0.5945945945945946,0.46808510638297873,0.5238095238095238,0.8054607508532423
